name,upperLength,clothesStyles,hairStyles,lowerLength,lowerStyles,shoesStyles,towards,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow,lowerBlack,lowerBrown,lowerBlue,lowerGreen,lowerGray,lowerOrange,lowerPink,lowerPurple,lowerRed,lowerWhite,lowerYellow
img_qh_test2A_01559002575.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01560000199.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,,1,,,,,,,,,,1,
img_qh_test2A_01561002176.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01562004868.jpg,ShortSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01563006573.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01564008737.jpg,LongSleeve,Solidcolor,Long,Trousers,multicolour,Sneaker,front,,,,,,,,1,,,,1,,,,,,,,,,
img_qh_test2A_01565000802.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01566005760.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,1,,,1,,,,,,,,,,
img_qh_test2A_01567003336.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01568009961.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01569002754.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,,,,,,,,,,,1,,
img_qh_test2A_01570001402.jpg,ShortSleeve,multicolour,middle,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01571009291.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01572002474.jpg,ShortSleeve,multicolour,Long,Skirt,multicolour,Sneaker,back,1,,,,,,,,,1,,1,,,,,,,,,1,
img_qh_test2A_01573002739.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01574006245.jpg,ShortSleeve,multicolour,middle,Skirt,Solidcolor,Sandals,back,1,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01575004178.jpg,LongSleeve,Solidcolor,middle,Skirt,Solidcolor,Sneaker,front,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01576007908.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,LeatherShoes,front,,,1,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01577001117.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01578004178.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01579002736.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01580002973.jpg,ShortSleeve,multicolour,middle,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01581008573.jpg,LongSleeve,Solidcolor,Short,Trousers,multicolour,Sneaker,front,1,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01582004405.jpg,ShortSleeve,multicolour,middle,Skirt,multicolour,Sneaker,front,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01583006977.jpg,ShortSleeve,multicolour,Short,Shorts,Solidcolor,Sneaker,front,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01584006897.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01585007995.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01586002462.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,,,1,,,,,,,,
img_qh_test2A_01587002285.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01588005201.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01589009806.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01590009459.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01591002085.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,1,,,,,,,,,,,,,,,,,,,1,
img_qh_test2A_01592005254.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01593009592.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01594006238.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01595002841.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01596007347.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01597008663.jpg,ShortSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,front,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01598005458.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,LeatherShoes,right,,,,,,1,,,,,,1,,,,,,,,,,
img_qh_test2A_01599004280.jpg,LongSleeve,Solidcolor,Short,Trousers,multicolour,Sneaker,back,,,,,1,,,,,,,,,,,,,,,,,
img_qh_test2A_01600005625.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01601007153.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01602009327.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01603005202.jpg,LongSleeve,Solidcolor,Short,Skirt,Solidcolor,Sandals,front,,,,,,,,,1,,,,,,,,,,,1,,
img_qh_test2A_01604007751.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01605008058.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01606009849.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01607003214.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01608001867.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,right,,,1,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01609007906.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01610006897.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01611009596.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01612005296.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01613000820.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01614003297.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01615007206.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01616002912.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01617002441.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01618008746.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01619008291.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01620004660.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01621007494.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01622009818.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01623004514.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01624001314.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01625000258.jpg,ShortSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01626000384.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01627009584.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01628002259.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01629000508.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sandals,left,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01630009234.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01631002608.jpg,LongSleeve,Solidcolor,Long,Skirt,multicolour,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01632006008.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01633007801.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01634008865.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01635000476.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01636008055.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01637006717.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01638002314.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01639007023.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01640009251.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01641003960.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01642005466.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,1,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01643008605.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01644004840.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01645005398.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01646007169.jpg,ShortSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01647008910.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01648001715.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01649000707.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01650000565.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01651001698.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01652000992.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,right,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01653003435.jpg,LongSleeve,multicolour,middle,Trousers,Solidcolor,LeatherShoes,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01654002111.jpg,LongSleeve,lattice,Long,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01655003602.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01656007537.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01657006331.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01658002922.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,1,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01659005052.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01660003928.jpg,ShortSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,,,,,,,1,,,,
img_qh_test2A_01661008216.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01662005786.jpg,LongSleeve,multicolour,Short,Trousers,multicolour,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01663002731.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,right,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01664000393.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01665006074.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01666000896.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01667009461.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01668003180.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01669002475.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,right,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01670004068.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01671006572.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01672009701.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01673004934.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01674008984.jpg,ShortSleeve,lattice,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01675008328.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01676008987.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01677002227.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sandals,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01678009774.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,LeatherShoes,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01679009655.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,1,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01680008241.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,1,,,,,,,,,
img_qh_test2A_01681004912.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01682004469.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01683004130.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01684001100.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01685000362.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01686001423.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01687006043.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01688001535.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01689009632.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01690009559.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,,,,,,,1,,
img_qh_test2A_01691001079.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01692009170.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01693009225.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01694007882.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01695004517.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01696009653.jpg,LongSleeve,multicolour,Long,Trousers,lattice,Sneaker,front,,,,1,,,,,,,,,,,,,,,,,,
img_qh_test2A_01697005395.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01698002603.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01699003602.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01700008022.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,LeatherShoes,left,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01701002014.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01702009367.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01703003604.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01704000083.jpg,ShortSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01705000373.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01706003923.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01707000400.jpg,ShortSleeve,Solidcolor,middle,Skirt,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01708000422.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01709006936.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01710003581.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01711000955.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01712007112.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,front,,,,,,,1,,,,,,,,,1,,,,,,
img_qh_test2A_01713007096.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01714003860.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01715009213.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01716003091.jpg,LongSleeve,Solidcolor,Short,Skirt,Solidcolor,LeatherShoes,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01717002076.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01718001955.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01719007292.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01720009310.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01721000575.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01722001362.jpg,LongSleeve,multicolour,Short,Trousers,multicolour,Sneaker,left,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01723000085.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,right,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01724007495.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,,,,,1,,,,
img_qh_test2A_01725007417.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01726005216.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01727008195.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01728008944.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01729002239.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01730003434.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,,1,,,,,,,,,,,1,,,,,,
img_qh_test2A_01731001061.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,LeatherShoes,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01732009843.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01733005965.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01734003458.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
