name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_test1A_00888002955.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00889009469.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00890000012.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00891009304.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00892002835.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00893006512.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00894008978.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_test1A_00895001286.jpg,ShortSleeve,Solidcolor,middle,,,,1,,,,,,,
img_qh_test1A_00896009125.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00897004550.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00898004427.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00899004782.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00900000104.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00901001384.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00902009074.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_00903005271.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00904008987.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00905008946.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00906009152.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_00907000994.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00908003369.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00909009343.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00910004241.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00911005580.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00912001744.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00913008188.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00914004349.jpg,LongSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_00915007995.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,1,,,
img_qh_test1A_00916005791.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00917007901.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00918001042.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00919006307.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,1,
img_qh_test1A_00920006527.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00921007846.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00922006817.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00923006941.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,1,
img_qh_test1A_00924000637.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_00925009858.jpg,ShortSleeve,multicolour,Long,,,,,,1,,,,,
img_qh_test1A_00926005782.jpg,LongSleeve,multicolour,Short,,,,1,,,,,,1,
img_qh_test1A_00927007555.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00928006761.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00929000876.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,1,
img_qh_test1A_00930002099.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00931009582.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00932000285.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00933005976.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00934003619.jpg,ShortSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_00935003564.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00936001310.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00937006386.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00938003415.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00939001167.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00940009880.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00941006402.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00942003579.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00943002247.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00944001454.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00945000174.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00946004425.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00947003612.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00948005747.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00949003993.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00950009468.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_test1A_00951001595.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,1,
img_qh_test1A_00952007745.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_00953007157.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00954007337.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00955001925.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00956006764.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00957000104.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00958003948.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,1,
img_qh_test1A_00959009431.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_00960007460.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00961004845.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00962002640.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00963004501.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00964001300.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00965002441.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_00966009559.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00967006271.jpg,LongSleeve,lattice,Long,,,,,,,1,,1,1,
img_qh_test1A_00968007167.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00969007184.jpg,LongSleeve,lattice,Short,,,,,1,,,,,1,
img_qh_test1A_00970003274.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_00971003033.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00972003102.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00973003066.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00974002687.jpg,LongSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_00975000702.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00976005504.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00977007485.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00978006048.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00979001912.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00980000405.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00981000015.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00982007053.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00983007701.jpg,LongSleeve,multicolour,Long,1,,1,,,,,,,,
img_qh_test1A_00984005867.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00985006486.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00986002086.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_test1A_00987005395.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_00988005742.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00989004954.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00990001554.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,1,
img_qh_test1A_00991008221.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00992006546.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00993006347.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_00994002345.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,1,,,
img_qh_test1A_00995007464.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00996002596.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00997003592.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00998004356.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00999005314.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,
img_qh_test1A_01000000814.jpg,LongSleeve,Solidcolor,Short,,,1,,1,,,,,,
img_qh_test1A_01001007545.jpg,LongSleeve,multicolour,Short,,,,,,1,,,,1,
img_qh_test1A_01002001104.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01003003548.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01004004219.jpg,ShortSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01005005818.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01006005630.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01007002493.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01008000615.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01009002160.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_01010002674.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01011003998.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01012001047.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01013005125.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01014008564.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01015004571.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01016003165.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01017009403.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01018009598.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01019007416.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01020000659.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01021002557.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_01022008859.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01023001277.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01024006919.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01025007206.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01026005136.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01027003238.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01028004829.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01029009403.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_01030005100.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01031007133.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01032006397.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,,
img_qh_test1A_01033006076.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01034001135.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01035005679.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01036003720.jpg,ShortSleeve,multicolour,Long,1,,1,,,,,,,,
img_qh_test1A_01037006451.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,1,
img_qh_test1A_01038004137.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_01039002979.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_test1A_01040008497.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01041000613.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01042009413.jpg,ShortSleeve,Solidcolor,Short,,,,,,1,,,,,
img_qh_test1A_01043002803.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01044000064.jpg,LongSleeve,multicolour,Short,,,,,,,,1,,,
img_qh_test1A_01045000213.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01046007105.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01047006577.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01048004780.jpg,ShortSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01049002871.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01050006065.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01051001945.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01052009232.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01053002253.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01054008193.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01055004926.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01056001575.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01057005760.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01058008658.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01059007896.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01060006205.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01061008527.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,1,
img_qh_test1A_01062000041.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01063008828.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01064002201.jpg,LongSleeve,Solidcolor,Long,,1,,,1,,,,,,
img_qh_test1A_01065009786.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01066006269.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01067003315.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01068002545.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01069005031.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01070009953.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01071003880.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01072009409.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_01073003215.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01074006678.jpg,LongSleeve,Solidcolor,Short,,1,,,1,,,,,,
img_qh_test1A_01075004344.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,1,,
img_qh_test1A_01076001013.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01077004852.jpg,ShortSleeve,multicolour,Long,1,,,,1,,,,,,
img_qh_test1A_01078000425.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01079007641.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_test1A_01080002694.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01081006050.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01082000974.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,,
img_qh_test1A_01083004497.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01084006359.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01085007773.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01086002028.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01087005849.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01088002544.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,1,
img_qh_test1A_01089003579.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01090009554.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01091009052.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01092001011.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01093008709.jpg,LongSleeve,multicolour,middle,1,,,,,,,,,1,
img_qh_test1A_01094007959.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,1,
img_qh_test1A_01095001127.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01096001183.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01097004738.jpg,LongSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_test1A_01098009278.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01099005153.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01100003447.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_01101003277.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01102005850.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01103007000.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01104001609.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01105001573.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01106004651.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01107006383.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_01108000003.jpg,ShortSleeve,Solidcolor,Short,1,,1,,,,,,,1,
img_qh_test1A_01109008152.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01110003296.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01111007255.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01112009699.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_01113005090.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01114002949.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01115002586.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01116006674.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01117004501.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01118007608.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_01119003891.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01120004215.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01121003981.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01122007289.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01123001967.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01124000023.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01125003796.jpg,LongSleeve,Solidcolor,Long,,,1,,1,,,,,,
img_qh_test1A_01126000848.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_01127003909.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01128009691.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01129002006.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01130004047.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01131002174.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01132000167.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01133005935.jpg,ShortSleeve,Solidcolor,middle,,,,1,,,,,,,
img_qh_test1A_01134001726.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_01135008674.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01136007067.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01137003651.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_01138007493.jpg,ShortSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_01139005717.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01140009135.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01141006116.jpg,LongSleeve,lattice,Long,,,,,1,,,,,1,
img_qh_test1A_01142001589.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01143004225.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_01144006573.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01145007837.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01146009404.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01147003809.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01148008191.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_01149008123.jpg,LongSleeve,multicolour,Long,,,,,,,,,,,
img_qh_test1A_01150003816.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01151003970.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01152008155.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_01153004984.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01154005034.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01155003458.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_01156005740.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01157001198.jpg,LongSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_test1A_01158009990.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,1
img_qh_test1A_01159007547.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01160003820.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01161000096.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_01162008080.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_01163004024.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_01164003845.jpg,LongSleeve,multicolour,middle,,,,,1,,,,,,
img_qh_test1A_01165000358.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01166006427.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_01167003634.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01168003871.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_01169003885.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01170001927.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_01171001317.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01172005373.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01173002641.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_01174006377.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_01175000646.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_01176005955.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01177008098.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01178003072.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_01179008354.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01180009990.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_01181005683.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_01182003810.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_01183002870.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
